,title_review_comments,verified_purchase
1257,horrible dry bought couple month ago along cleansed moisture spot prone oil occasion issue derma around eye worst mistake ever thought crazy simple suppose gentle tone dry bought derma back around eye red flank sore place first think tone two month limit definite tone dry would recommend,1
1258,putrid inform diet find carbohydr content could find putrid inform whatsoever bad manage wall,1
1259,give girl pick wash conduct hair go town stuff been thought would expel price well delight result soft stink silk smooth hair chemical treat hair well lead breach tone now spend fortune shampoo condition well think need hair great subscribe save feature save us buy price,0
1260,smell devil smell cloth love last long lot swell would define buy recommend,1
1261,brilliant value bundle normal buy wash deter shop like see what offer etc run wash liquid fabric condition wasnt all get shop due broken ankle came across bundle decide give deeper wash stuff bundle brilliant buy good value money would high recommend howe fabric condition seem clot drawer though never happen normal fabric condition,0
1262,great smell love specie version comfort really subtle gentle smell overflow cloth still know,0
1263,really good tablet convert friend time live without really fresh yet mild smell cloth nice remove stain mess year old,0
1264,star fantasy value order sunday devil monday thank much,0
1265,star smell good make cloth soft,0
1266,good lotion bad pump lotion work pretty good howe pump did oz bottle did smart pumped stop work theydddd design bottle candid screw pump like wedded done past get last lotion determine look enter bottle lotion cut top box knife word wise avoid smart pump,1
1267,great lotion terrible dispense design pump design large bottle horrible impose determine lotion look pump man carpet piece furniture ruin pump design,1
1268,love lotion hate new smart pump believe screw top get last lotion d\ lotion bottle get wast money switch lotion next purchase,1
1269,good good,1
1270,great great soap away love,0
1271,good adult daughter allegro could stand,0
1272,great value recommend great value work well,0
1273,value unbelief fantasy amazon did the,1
1274,great value last age great value deliver perfect anyone wash daily base like last age cheaper buy multiple bottle supermarket smell love,0
1275,expel lot people complain seal neither buy morrison require seal great price great work well smell good buy,0
1276,brilliant get devil regular make lot easier leg heavy stuff home shop brilliant,0
1277,smell gorgeous great price fast deliver,0
1278,last local test devil would soften proper last inferior buy test put microwav get good soften little leave never buy,0
1279,brilliant brilliant,0
1280,cheap last much flavour pain cheap last texture ice cream cheap last chop cover last much like dark school milk really fan,1
1281,favorite love away xx make hair soft smooth,1
1282,love man butter toast soup stew roast potato hand little tip jar near empty store jar side little flat bit side jar get last bit vasili,1
1283,love love love love flavour favourite nice spice,1
1284,fall love clean emboli beauty without leave red sore like feel supersoft refresh twice week keep look feel clean fresh,1
1285,value everyday shampoo value great everyday,0
1286,great door year find it inured effect long last,0
1287,shampoo review unnecessary d shampoo cheaper shop say d,0
1288,bad strong expect pleasant enough really expect really hot would call `` mild,0
1289,tresses winner love shampoo,0
1290,smell nice decent size bottle wash liquid price isnt bad amazon offer happy perform,1
1291,favourite surf smell love particular surf smell leave wash smell fresh great price much get,1
