,online_store,brand,category,product_description,review_rating,review_title,review_text,review_type,parent_review,verified_purchase,helpful_review_count,review_delt,title_review_comments
1621,1,31,2,Tresemme Silky Smooth Shampoo 900ml,5,Very good,"Love this shampoo have used for ages, was at a discounted price in the Pantry so purchased a few",0,1,0,0,30,"Very good Love this shampoo have used for ages, was at a discounted price in the Pantry so purchased a few"
1622,3,24,2,Radox  Feel Energised Shower Gel 250ml,5,Great will buy again,"Smells amazing and always a great price at £1, will continue to buy",0,1,1,0,30,"Great will buy again Smells amazing and always a great price at £1, will continue to buy"
1623,3,25,2,Simple Kind To Skin Cleansing Facial Wipes 25s,5,Amazing wipes for sensitive skin,"Love these wipes, have been buying them for years and will continue to do so",0,1,1,0,30,"Amazing wipes for sensitive skin Love these wipes, have been buying them for years and will continue to do so"
1624,1,31,2,Tresemme  Cleanse & Replenish Shampoo 900ml,5,Amazing value,"Amazing value, leaves my girlies hair feeling soft and smelling lovely ??",0,0,0,0,30,"Amazing value Amazing value, leaves my girlies hair feeling soft and smelling lovely ??"
1625,1,8,1,Comfort  Blue Skies Fabric Conditioner 85 Wash 3L,4,Excellent service,Excellent,0,1,0,0,30,Excellent service Excellent
1626,1,8,1,Comfort  Pure Fabric Conditioner 85 Wash 3L,5,Excellent service,Excellent,0,1,0,0,30,Excellent service Excellent
1627,1,12,2,Dove Men+Care  Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,4,Fresh and lasts,Good value I usually use a roll on but I like this as well fresh and lasts,0,0,0,0,30,Fresh and lasts Good value I usually use a roll on but I like this as well fresh and lasts
1628,8,31,2,Tresemme  Colour Revitalise Hair Conditioner 900ml,3,Nice to use but bottle is difficult,"Nice to use on my hair, made it nice and soft. Didn't do anything for my colour. The bottle is huge and difficult to get the product out of the bottle, you need two hands. Perhaps a better design is needed.",0,1,1,0,30,"Nice to use but bottle is difficult Nice to use on my hair, made it nice and soft. Didn't do anything for my colour. The bottle is huge and difficult to get the product out of the bottle, you need two hands. Perhaps a better design is needed."
1629,1,23,0,Pot Noodle  Chicken & Mushroom Standard 4 x 90g,4,Good,Good,0,1,0,0,30,Good Good
1630,1,8,1,Comfort  Pure Fabric Conditioner 166 Wash 5L,5,Love it,Love the smell lasts and great price,0,1,0,0,30,Love it Love the smell lasts and great price
1631,0,21,1,"Persil Powercaps Non Bio Washing Capsules 38 Wash, 1026g",5,Wonderful.,Lasts well and is good with everything. I have no problems with this Washing Capsule and so much cheaper too,0,0,0,1,29,Wonderful. Lasts well and is good with everything. I have no problems with this Washing Capsule and so much cheaper too
1632,0,21,1,"Persil Powercaps Non Bio Washing Capsules 38 Wash, 1026g",5,"Lovely wash, packaging isnt childproof!!","I used to only every purchase Fairy non bio liquid as my husband suffers with eczema and is extremely sensitive. I would have never purchased anything else but my brother said try Persil non bio its great for my nephews sensitive skin. He gave me some of his and I randomly washed clothes and bedding in Persil, as I didnt want my husband to say he had a flare down to the change. He didnt, result for me because I love the fresh smell. I have also noticed and difference in the brightness of my whites and clothes are so soft. I live in a hard water area and the results are great. The capsules are so convenient and perform great with only one, because I am very heavy handed and fill the washing balls up, so I am also saving money with these. I am now a subscriber so dont have to worry about running out :) I do wish they wasnt so attractive on the eye because they do look edible. Please keep out of reach of children because the packaging isnt child proof!!!",0,0,0,3,30,"Lovely wash, packaging isnt childproof!! I used to only every purchase Fairy non bio liquid as my husband suffers with eczema and is extremely sensitive. I would have never purchased anything else but my brother said try Persil non bio its great for my nephews sensitive skin. He gave me some of his and I randomly washed clothes and bedding in Persil, as I didnt want my husband to say he had a flare down to the change. He didnt, result for me because I love the fresh smell. I have also noticed and difference in the brightness of my whites and clothes are so soft. I live in a hard water area and the results are great. The capsules are so convenient and perform great with only one, because I am very heavy handed and fill the washing balls up, so I am also saving money with these. I am now a subscriber so dont have to worry about running out :) I do wish they wasnt so attractive on the eye because they do look edible. Please keep out of reach of children because the packaging isnt child proof!!!"
1633,0,21,1,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",5,Wonderful.,Lasts well and is good with everything. I have no problems with this Washing Capsule and so much cheaper too,0,0,0,1,29,Wonderful. Lasts well and is good with everything. I have no problems with this Washing Capsule and so much cheaper too
1634,0,21,1,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",5,"Lovely wash, packaging isnt childproof!!","I used to only every purchase Fairy non bio liquid as my husband suffers with eczema and is extremely sensitive. I would have never purchased anything else but my brother said try Persil non bio its great for my nephews sensitive skin. He gave me some of his and I randomly washed clothes and bedding in Persil, as I didnt want my husband to say he had a flare down to the change. He didnt, result for me because I love the fresh smell. I have also noticed and difference in the brightness of my whites and clothes are so soft. I live in a hard water area and the results are great. The capsules are so convenient and perform great with only one, because I am very heavy handed and fill the washing balls up, so I am also saving money with these. I am now a subscriber so dont have to worry about running out :) I do wish they wasnt so attractive on the eye because they do look edible. Please keep out of reach of children because the packaging isnt child proof!!!",0,0,0,3,30,"Lovely wash, packaging isnt childproof!! I used to only every purchase Fairy non bio liquid as my husband suffers with eczema and is extremely sensitive. I would have never purchased anything else but my brother said try Persil non bio its great for my nephews sensitive skin. He gave me some of his and I randomly washed clothes and bedding in Persil, as I didnt want my husband to say he had a flare down to the change. He didnt, result for me because I love the fresh smell. I have also noticed and difference in the brightness of my whites and clothes are so soft. I live in a hard water area and the results are great. The capsules are so convenient and perform great with only one, because I am very heavy handed and fill the washing balls up, so I am also saving money with these. I am now a subscriber so dont have to worry about running out :) I do wish they wasnt so attractive on the eye because they do look edible. Please keep out of reach of children because the packaging isnt child proof!!!"
1635,0,21,1,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",5,Wonderful.,Lasts well and is good with everything. I have no problems with this Washing Capsule and so much cheaper too,0,1,0,1,29,Wonderful. Lasts well and is good with everything. I have no problems with this Washing Capsule and so much cheaper too
1636,0,21,1,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",5,"Lovely wash, packaging isnt childproof!!","I used to only every purchase Fairy non bio liquid as my husband suffers with eczema and is extremely sensitive. I would have never purchased anything else but my brother said try Persil non bio its great for my nephews sensitive skin. He gave me some of his and I randomly washed clothes and bedding in Persil, as I didnt want my husband to say he had a flare down to the change. He didnt, result for me because I love the fresh smell. I have also noticed and difference in the brightness of my whites and clothes are so soft. I live in a hard water area and the results are great. The capsules are so convenient and perform great with only one, because I am very heavy handed and fill the washing balls up, so I am also saving money with these. I am now a subscriber so dont have to worry about running out :) I do wish they wasnt so attractive on the eye because they do look edible. Please keep out of reach of children because the packaging isnt child proof!!!",0,0,0,3,30,"Lovely wash, packaging isnt childproof!! I used to only every purchase Fairy non bio liquid as my husband suffers with eczema and is extremely sensitive. I would have never purchased anything else but my brother said try Persil non bio its great for my nephews sensitive skin. He gave me some of his and I randomly washed clothes and bedding in Persil, as I didnt want my husband to say he had a flare down to the change. He didnt, result for me because I love the fresh smell. I have also noticed and difference in the brightness of my whites and clothes are so soft. I live in a hard water area and the results are great. The capsules are so convenient and perform great with only one, because I am very heavy handed and fill the washing balls up, so I am also saving money with these. I am now a subscriber so dont have to worry about running out :) I do wish they wasnt so attractive on the eye because they do look edible. Please keep out of reach of children because the packaging isnt child proof!!!"
